"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1181","Segmentation clock",0.603905160390516,0.889332349353133,0.0523560351131626,-0.267955434201585,-0.905221464258095,12,"ADAM17;LRP6;FZD1;CSNK2A1;NOTCH2"
"1182","Selective expression of chemokine receptors during T-cell polarization",0.847790507364975,0.978097690104072,0.0441287292177562,-0.317042581988914,-0.70900862770385,4,"IL4R"
"1183","Selenium metabolism and selenoproteins",0.958092485549133,0.994483985765125,0.0326194383346464,-0.175952554723289,-0.540337352848092,9,"FBXO17"
"1184","Selenium pathway",0.0183735112288926,0.13482139499505,0.352487857583619,0.340726937678736,1.68110112102901,19,"PRDX1;PRDX4;PRDX2;SOD1;PRDX5;PRDX3;SOD3;TXN;SOD2;FLAD1"
"1185","Selenoamino acid metabolism",0.0897959183673469,0.409132653061224,0.173741849270807,-0.400475976741371,-1.46005984342691,15,"SEPHS2;GGT7;AHCYL1;PAPSS2;MARS;LCMT1;METTL2B;PAPSS1;AHCY;MAT2A"
"1186","Sema3A-plexin repulsion signaling by inhibiting integrin adhesion",0.793103448275862,0.965989399293286,0.0412123650317484,-0.229691397371473,-0.728137523430247,10,"PLXNA2;NRP1;PIP5K1C"
"1187","Sema3A/PAK-dependent axon repulsion",0.547368421052632,0.856790667096678,0.106720133280938,0.22442109459417,0.900038991476671,12,"CFL1;RAC1;HSP90AA1"
"1188","Sema4D in semaphorin signaling",0.20353982300885,0.589982230510741,0.211395266510393,0.235927052177945,1.23415900795852,21,"MYL6;MYL12B;MYL9;RHOC;RAC1;RHOA;ROCK1;MYH9;CDC42;ARHGAP35"
"1189","Sema4D-mediated inhibition of cell attachment and migration",0.121447028423773,0.469007897772651,0.208950047066686,0.533582264587901,1.41233360283275,5,"RAC1;RHOA;ARHGAP35;MET"
"1190","Semaphorin interactions",0.506849315068493,0.835957354490795,0.163173749536268,0.135829461445342,0.957032248716314,43,"CFL1;MYL6;MYL12B;MYL9;RHOC;RAC1;HSP90AA1"
"1191","Senescence and autophagy",0.386363636363636,0.762138929760706,0.248906933451329,0.128994893272655,1.08687975836078,67,"COL1A1;CDC25B;IGFBP7;SPARC;SQSTM1;GABARAP;CDKN1A;HRAS;THBS1;FN1;MAP1LC3B;ING1;MAP1LC3A;ATG3;GABARAPL2"
"1192","Serotonin HTR1 group and FOS pathway",0.909921671018277,0.992909350494374,0.0301697202245959,-0.155465907387775,-0.610451130569532,19,"MAPK14;GNAI1;ELK4;CREB1;ELK1;PIK3CA"
"1193","Serotonin receptor 2 and ELK-SRF/GATA4 signaling",0.752890173410405,0.952457940579883,0.0438642655898761,-0.243435734996253,-0.747573235542766,9,"GNAQ;ELK4;ELK1"
"1194","Serotonin receptor 4/6/7 and NR3C signaling",0.862453531598513,0.978097690104072,0.0833509218673895,0.161014755371473,0.681672070723084,13,"GNAS;EGR1;NR3C1;MAPKAPK2;SRF"
"1195","Serotonin transporter activity",0.0769230769230769,0.367420022282349,0.208950047066686,-0.650609603725201,-1.45497118845784,4,"TGFB1I1;SCAMP2;PPP2CB"
"1196","Seven transmembrane receptor signaling through beta-arrestin",0.466827503015682,0.818770200387848,0.0575910434495557,-0.211719129174085,-0.999868065769835,36,"MAP3K4;MAPK9;MAPK12;MAPK14;GRK4;MAPK8;AKT3;MAP3K2;SRC;MAPK6;PDE4A;PDE8A"
"1197","Shigellosis",0.0146254890396223,0.114644962471878,0.380730400722792,0.223411012818563,1.67710804072604,47,"ACTB;PFN1;MAD2L2;RAC1;ARPC2;ARPC5L;ARPC3;ARPC5;WASF2;UBE2D2;ARPC1A;ACTG1;PFN2;NFKBIA;CRK"
"1198","Shuttle for transfer of acetyl groups from mitochondria to the cytosol",0.682737169517885,0.931179413617471,0.0517204285566602,-0.314440446735367,-0.820220771386624,6,"ACLY;CS"
"1199","Signal amplification",0.220026350461133,0.611438175270108,0.102439247092722,-0.332980917904886,-1.26552079772969,17,"MAPK14;GNAQ;GNG2;GNAI1;GNA13;GNB5;SRC"
"1200","Signal attenuation",0.956647398843931,0.994483985765125,0.0326923764282087,-0.176376871799446,-0.541640399377081,9,"SOS1;GRB10;MAPK3;DOK1;IRS1;SHC1"
"1201","Signal regulatory protein (SIRP) family interactions",0.286370597243492,0.692418459006651,0.0955922631381998,-0.425611174090239,-1.17718554401059,7,"PTPN11;SKAP2;SRC;PTK2"
"1202","Signal transduction",0.402597402597403,0.77484781328022,0.055691739296164,-0.170518030231066,-1.05006419888882,286,"LAMB1;ARHGAP5;MYO9A;AP2A1;AMOTL1;ITGB3BP;ADCY7;FBXW7;MAPK12;FAM13A;ADRA2A;MAPK14;LPAR1;G3BP2;CXCL6;HDAC8;GNAQ;CREBBP;ARAP1;CUL5;MAML1;MAPK8;APP;CBL;NUMB;DTX2;ITGAV;ADAM17;GDI1;NCK2;COL4A1;ITGA1;AKT3;ITGA4;FAM13B;CAB39;ITCH;EPS15;E2F3;GNG2;GPR68;FZD1;APBB1IP;ARHGAP1;LAMA2;GNAI1;ITSN1;ATP2A2;NEDD4;GNA13;CDK5;NET1;CHUK;GNB5;MIB2;HRH1;MEN1;MAMLD1;LATS1;NRP1;MKNK1;ITGA2;ADCY3;NCSTN;CHEK1;GAL;ARHGAP17;FZD6;KIDINS220;APH1B;CDK9;FER;ADAM10;JAM3;ERBB2;ARHGAP31;NMB;CREB1;CASP3;CUL1;NPW;ITGA3;ELK1;NRAS;AKT1S1;HDAC6;DNM1;FGF1;CHN1;GNG10;ARHGAP10;FURIN;NPB;GRB10;NOTCH2"
"1203","Signal transduction by L1",0.542600896860987,0.855612999339114,0.123833767603223,0.170770418766362,0.925127064497068,22,"RAC1;AP2M1;CLTA;FGFR1;AP2S1;CSNK2B;ITGB1;ITGA5;PAK1"
"1204","Signal transduction of S1P receptor",0.524804177545692,0.849185297461159,0.0558078272492529,-0.240820599653044,-0.945604150728378,19,"MAPK12;SPHK2;AKT3;S1PR2;GNAI1"
"1205","Signal transduction through IL-1R",0.922178988326848,0.993974374164283,0.0291746637418183,-0.146579553717758,-0.586109352870042,20,"MAPK14;MAPK8;IL1R1;CHUK"
"1206","Signal-dependent regulation of myogenesis by corepressor MITR",0.516624040920716,0.844407218903895,0.0910958898195279,0.402870789557289,0.953327496583905,4,"YWHAH;MEF2D;MEF2A;CAMK1"
"1207","Signaling by EGFR",0.345335515548282,0.725103344207942,0.0886143701367722,-0.491261279699164,-1.09861736419911,4,"SOS1;SRC"
"1208","Signaling by EGFR in cancer",0.772972972972973,0.956374402511236,0.0288914333575895,-0.142901593635423,-0.792238403293376,78,"AP2A1;ADCY7;PRKCD;STAM2;STAM;SOS1;THEM4;PTPN11;CBL;ADAM17;AKT3;EPS15;PRKCA;CHUK;TSC2;PTEN;SRC;ADCY3;ADAM10;CREB1"
"1209","Signaling by ERBB2",0.622392974753019,0.904264354200657,0.0399771282227484,-0.167154263703287,-0.897899843569214,63,"ADCY7;PRKCD;SOS1;THEM4;CUL5;AKT3;RNF41;PRKCA;USP8;CHUK;TSC2;PTEN;SRC;ADCY3;ERBB2;CREB1;NRAS;AKT1S1;PIK3CA;YES1"
"1210","Signaling by ERBB4",0.533701657458564,0.850145772594752,0.0473314424595699,-0.180456396814854,-0.957772021306946,60,"WWP1;YAP1;SOS1;THEM4;PTPN11;ADAM17;AKT3;ITCH;NEDD4;CHUK;TSC2;PTEN;NCSTN;APH1B;CREB1;CUL1;WWOX;NRAS;AKT1S1;PIK3CA"
"1211","Signaling by FGFR in disease",0.689393939393939,0.932225063938619,0.0345363122885935,-0.156596017769611,-0.854854826852952,71,"ADCY7;PRKCD;CUX1;SOS1;THEM4;PTPN11;CBL;AKT3;STAT3;PRKCA;CHUK;TSC2;PTEN;SRC;MKNK1;ADCY3;PPP2CB;CREB1;NRAS;AKT1S1;FGF1;PIK3CA"
"1212","Signaling by FGFR mutants",0.54978354978355,0.858523102805985,0.12042473016844,0.182071881576981,0.929657957939351,20,"FGF7;FGF5;HRAS;FGF2;LRRFIP1;CPSF6;FGFR1"
"1213","Signaling by FGFR1 fusion mutants",0.956090651558074,0.994483985765125,0.0317484885629615,-0.169211803272597,-0.550371506582737,11,"CUX1;STAT3"
"1214","Signaling by FGFR1 mutants",0.749063670411985,0.952457940579883,0.0916681725685346,0.170482629208722,0.771492962607891,15,"FGF5;FGF2;LRRFIP1;CPSF6;FGFR1"
"1215","Signaling by GPCR",0.140225179119754,0.508577888449258,0.11523097221025,-0.218524953641067,-1.29098644939987,122,"ADCY7;PRKCD;POMC;PPP3CB;ADRA2A;LPAR1;CXCL6;SOS1;GNAQ;APP;AKT3;S1PR2;RGS19;PPP3CA;GNG2;GPR68;FZD1;PRKCA;GNAI1;ITSN1;GNA13;CDK5;NET1;GNB5;HRH1;ADCY3;RGS10;GAL;FZD6;PPP2CB;NMB;PDE4A;CREB1;RGS12;PTGER2;RAC2;NPW;PDE8A;NRAS;PLEKHG2;GNG10;RHOG;PIK3CA;NPB"
"1216","Signaling by Hippo",0.370967741935484,0.750167777728066,0.0741618652767103,-0.289084215958238,-1.07895844873576,16,"AMOTL1;YAP1;WWTR1;LATS1;STK4;CASP3"
"1217","Signaling by NGF",0.914110429447853,0.992909350494374,0.0158005009033195,-0.112591110439472,-0.667374827052365,131,"AP2A1;ITGB3BP;ADCY7;PRKCD;MAPK12;MAPK14;SOS1;THEM4;MAPK8;ADAM17;AKT3;PRDM4;STAT3;PRKCA;ITSN1;NET1;CHUK;TSC2;PTEN;SRC;PRKCI;ADCY3;NCSTN;KIDINS220;APH1B;PPP2CB;CREB1;CASP3;ELK1;NRAS;AKT1S1;DNM1;PLEKHG2;PIK3CA;FURIN"
"1218","Signaling by NODAL",0.988857938718663,0.9984452040525,0.0616885376883257,0.184894050527867,0.533783154294537,6,"DRAP1;SMAD2;SMAD3"
"1219","Signaling by NOTCH",0.0381679389312977,0.228069077712426,0.245037538426726,-0.279954324828529,-1.51386689170458,68,"TBL1XR1;FBXW7;HDAC8;CREBBP;MAML1;TP53;POFUT1;NUMB;DTX2;ADAM17;ITCH;E2F3;SEL1L;TFDP2;ATP2A2;ST3GAL3;MIB2;RAB6A;TBL1X;MAMLD1;NCSTN;APH1B;ADAM10;TNRC6B;TLE1;CUL1;HDAC6;FURIN;NOTCH2;RFNG"
"1220","Signaling by NOTCH1",0.124274099883856,0.470627630209512,0.13283846662683,-0.274361706453208,-1.37268447624116,44,"TBL1XR1;FBXW7;HDAC8;CREBBP;MAML1;NUMB;DTX2;ADAM17;ITCH;MIB2;TBL1X;MAMLD1;NCSTN;APH1B;ADAM10;TLE1;CUL1"
"1221","Signaling by NOTCH2",0.425406203840473,0.7871094482226,0.0719888589250143,-0.355558281551302,-1.03935737376809,8,"NCSTN;APH1B;ADAM10;NOTCH2"
"1222","Signaling by PDGF",0.685807150595883,0.932225063938619,0.0348353581090156,-0.156906390327472,-0.864720668994659,75,"ADCY7;PRKCD;SOS1;THEM4;PTPN11;NCK2;COL4A1;AKT3;STAT3;RASA1;PRKCA;CHUK;TSC2;PTEN;SRC;ADCY3;PDGFRA;CREB1;NRAS;AKT1S1;PLAT;PIK3CA;FURIN"
"1223","Signaling by Robo receptor",0.825112107623318,0.972525022566531,0.0965521775651752,0.134362535954108,0.727891981313629,22,"PFN1;RAC1;CAP1;PFN2;ABL2;PAK4;CDC42;PAK1;VASP;SRGAP1;SRGAP2;GPC1;ENAH;ABL1;PAK2;SLIT2"
"1224","Signaling by SCF-KIT",0.295505617977528,0.694223730024105,0.0766611133218946,-0.222819458661702,-1.15662536508253,51,"SOS1;THEM4;PTPN11;CBL;AKT3;STAT3;PRKCA;CHUK;TSC2;PTEN;SRC;CHEK1;FER;CREB1;NRAS;AKT1S1;PIK3CA;YES1;GRB10"
"1225","Signaling by TGF-beta receptor complex",0.073814945042059,0.358740632904407,0.287805130535564,0.185095075008554,1.39516466121373,51,"UBC;UBB;STUB1;PPP1CA;UBA52;PPP1CC;TFDP1;FKBP1A;PPP1R15A;UBE2D3;PARP1;JUNB;RHOA;STRAP;SMURF2;XPO1"
"1226","Signaling by VEGF",0.770290964777948,0.95581636310319,0.0454739014507714,-0.274573202276255,-0.759434019050851,7,"NRP1;VEGFB;PDGFC;VEGFA;VEGFC;PGF;NRP2"
"1227","Signaling by activated point mutants of FGFR1",0.235294117647059,0.631336161187699,0.144623332386419,0.5103037577447,1.20754995516729,4,"FGF5;FGF2;FGFR1"
"1228","Signaling by bone morphogenetic protein (BMP)",0.938775510204082,0.994483985765125,0.0306698236884226,-0.163379778180381,-0.595651842315683,15,"SMAD6;SMAD4;SMURF1"
"1229","Signaling by constitutively active EGFR",0.168539325842697,0.545745994011018,0.213922990785417,0.282748112749268,1.27953317114588,15,"UBC;UBB;UBA52;HSP90AA1;HRAS"
"1230","Signaling by insulin receptor",0.360824742268041,0.736357914856916,0.245037538426726,0.127373292019578,1.05688376966259,61,"RHEB;ATP6V0E1;FGF7;YWHAB;CDK1;FGF5;HRAS;EIF4EBP1;EIF4E;FGF2;ATP6V1G1;CRK;ATP6V0B;EIF4B;FGFR1;ATP6V1F;ATP6V1E1"
"1231","Signaling by interleukins",0.868834080717489,0.978097690104072,0.0246664771643142,-0.131098571500037,-0.683434485104289,54,"TYK2;SOS1;PTPN11;CBL;IL6ST;STAT3;IL1R1;CHUK;IRAK4;TNIP2;CUL1;NRAS;MAP3K7;PIK3CA;YES1"
"1232","Signaling by the B cell receptor (BCR)",4.02114268805202e-05,0.000875656246868904,0.557332238758646,0.2372768575707,2.21466653564421,94,"UBC;SKP1;PSMA7;PSMC3;CALM1;PSMB6;PSMB5;PSMB3;PSME2;UBB;PSMD7;PSMD8;UBA52;PSMB1;PSMD2;CDKN1A;HRAS;PSMB2;PSMD9;PSMB7;PSMA4;PSMD14;PSMC1;PSMD12;PSME1;NFKBIA;PSMC5;PSMA1;PSMD6;PSMA2;PSMC2;PSMC4;PSMA3;PSMD4;PSMB9;AKT1;PSME3;PSMA5;PSMC6;BAD;PSMD11;TRIB3;GRB2;SH3KBP1;IKBKB;PSMD13;PSMD1"
"1233","Signaling events mediated by HDAC class I",0.966216216216216,0.996126880018093,0.0186460743191622,-0.0993941204117252,-0.516271145168351,52,"HDAC8;CREBBP;SIRT2;STAT3;SMG5;CHD3;SMURF1;RANBP2;RBBP4;TFCP2;NUP214;SIN3A;HDAC6;GATAD2B"
"1234","Signaling events mediated by HDAC class II",0.0125699473929817,0.102960580331277,0.380730400722792,0.299168173811213,1.83374676952114,28,"RAN;TUBA1B;YWHAB;HSP90AA1;UBE2I;GNB1;TUBB2A;SUMO1;YWHAE;NUP62;XPO1;RANGAP1;HDAC3;NR3C1;SRF"
"1235","Signaling events mediated by PRL",0.00795345565155241,0.0711419530059106,0.380730400722792,0.361767456493213,1.84718250802607,20,"TUBA1B;CCNA2;RHOC;RAC1;PTP4A2;CDKN1A;RHOA;EGR1;ROCK1;CDK2;ITGB1"
"1236","Signaling events mediated by PTP1B",0.996235884567127,1,0.0233221512343162,-0.0907777688104101,-0.3986761825425,28,"TYK2;STAT3;CDH2;SRC;FER;PIK3CA;YES1"
"1237","Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)",0.759541984732824,0.954665701500395,0.0375865824872759,-0.178972680350168,-0.775836796363719,27,"SOS1;CREBBP;PIAS1;ITGA1;STAT3"
"1238","Signaling events mediated by VEGFR1 and VEGFR2",0.673814898419865,0.928485288507685,0.0375865824872759,-0.165523714159943,-0.854498571296806,50,"CAMKK2;FBXW11;PRKCD;MAPK14;PTPN11;CBL;ITGAV;NCK2;PRKCA;NEDD4;SRC;CTNNA1;PTK2;PIK3CA;PRKAA1;GRB10"
"1239","Signaling events mediated by focal adhesion kinase",0.908256880733945,0.992909350494374,0.0234641742784232,-0.121728784899367,-0.620901212643944,49,"DOCK1;MAPK9;SOS1;MAPK8;ITGAV;NCK2;RASA1;WASL;SRC;GIT2"
"1240","Signaling events mediated by hepatocyte growth factor receptor (c-Met)",0.965971459934138,0.996126880018093,0.0169357673787864,-0.0947113795790553,-0.50875957946974,63,"SOS1;MAPK8;PTPN11;CBL;NUMB;NCK2;EPS15;RANBP9;WASL;SRC;PRKCI;CTNNA1;PTK2;RPTOR;AKT1S1;PIK3CA"
"1241","Signaling events mediated by stem cell factor receptor (c-Kit)",0.735872235872236,0.947946073047978,0.0374306278895698,-0.172541800259975,-0.787013327619231,32,"SOS1;CREBBP;MAPK8;PTPN11;CBL;STAT3"
"1242","Signaling events mediated by the hedgehog family",0.988183161004431,0.9984452040525,0.0321829952179984,-0.157728952029693,-0.461068572593835,8,"GAS1"
"1243","Signaling events regulated by Ret tyrosine kinase",0.43980343980344,0.793605711922544,0.0612856290020406,-0.223145085445449,-1.02275387361699,33,"SOS1;MAPK8;PTPN11;RASA1;PRKCA;DOK5;SRC;CREB1;DOK4;PTK2;PIK3CA;GRB10"
"1244","Signaling of hepatocyte growth factor receptor",0.325436408977556,0.714313604868328,0.0770601698476064,-0.25185320449952,-1.13286403112176,31,"DOCK1;SOS1;MAPK8;PTPN11;ITGA1;STAT3;RASA1;PTEN;SRC;ELK1;PTK2;PIK3CA"
"1245","Signaling pathway from G-protein families",0.705577172503243,0.943790383036447,0.0418833350038324,-0.19912282972609,-0.796207587704448,20,"PPP3CB;GNAQ;PPP3CA;PRKCA;CREB1;ELK1;NFATC3"
"1246","Signaling to ERKs",0.938287153652393,0.994483985765125,0.0267770395936089,-0.127893667893289,-0.550883116458635,26,"MAPK12;MAPK14;SOS1"
"1247","Signaling to p38 via RIT and RIN",0.284210526315789,0.688337121874454,0.155235262455458,0.286268927138605,1.14807922552407,12,"YWHAB;CDK1;HRAS;RAF1;KRAS;RIT1;MAP2K1;MAPK1;MAP2K2;MAPK3;NGF"
"1248","Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway",0.835390946502058,0.977060949464012,0.0908126829414279,0.15282422467011,0.720492802447028,17,"PPP2CA;EIF2S1;EIF4EBP1;EIF4E"
"1249","Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK)",0.646437994722955,0.917495885944541,0.0466725118628777,-0.219533784528575,-0.847047880830191,18,"PPP3CB;MAPK14;IGF1R;PPP3CA"
"1250","Small cell lung cancer",0.0952914798206278,0.422294764676217,0.151141876061484,-0.267680003363752,-1.39579097696591,53,"LAMB1;XIAP;TP53;ITGAV;PIAS1;COL4A1;AKT3;LAMC2;RXRB;E2F3;LAMA2;CHUK;APAF1;TRAF3;PTEN;ITGA2;PIAS4;RB1;ITGA3;PTK2;PIK3CA;LAMA4"
"1251","Small interfering RNA (siRNA) biogenesis",0.217675941080196,0.609158391736903,0.11724084061847,-0.552424046541694,-1.2353968753725,4,"DICER1;AGO2;TARBP2;AGO3"
"1252","Small leucine-rich proteoglycan (SLRP) molecules",0.00855306691545487,0.0745679749052721,0.380730400722792,0.853024819027921,1.75193631852275,3,"DCN;LUM;BGN"
"1253","Small ligand GPCRs",0.289269051321928,0.693889206167904,0.0959098277504926,-0.454133078564462,-1.18461027479016,6,"LPAR1;S1PR2;PTGER2"
"1254","Smooth muscle contraction",0.00336828480386911,0.0368753095309159,0.431707695803346,0.420216641929675,2.04359722400536,18,"MYL6;MYL12B;MYL9;CALM1;TPM3;TPM4;ITGB5;CALD1;SORBS3;TPM2;TPM1;TLN1;MYLK;ACTA2;PXN;VCL"
"1255","Sodium-coupled phosphate cotransporters",0.336206896551724,0.722542908793947,0.0931342841825516,-0.620167419907083,-1.07347853768372,2,"SLC20A2"
"1256","Sodium/calcium exchangers",0.43495145631068,0.792214585487501,0.0852762661694882,-0.788317394675627,-1.04476801278486,1,"SLC8A1"
"1257","Sodium/chloride-dependent neurotransmitter transporters",0.720388349514563,0.944815825375171,0.0595862416355161,-0.644352545877488,-0.853969395368087,1,"SLC6A9"
"1258","Sodium/proton exchangers",0.0448275862068966,0.25630831643002,0.287853501951016,-0.849812588858731,-1.47098274741676,2,"SLC9A7;SLC9A1"
"1259","Sonic Hedgehog (SHH) receptor PTCH1 regulation of cell cycle",0.108882521489971,0.449718743151213,0.234388207333112,0.447449240805079,1.40351062785314,7,"CCNB1;CDC25B;CDK1;XPO1;CCNH;MNAT1"
"1260","Sonic Hedgehog (Shh) pathway",0.635772357723577,0.910565911160094,0.0571076306959074,-0.349090967573063,-0.840987181709569,5,"GLI3;DYRK1A;PRKAR1A;PRKAR2A"
"1261","Spermatogenesis regulation by CREM",0.632701421800948,0.910565911160094,0.0758749755198286,0.535091120589376,0.908824928940693,2,"XPO1;CREM"
"1262","Sphingolipid de novo biosynthesis",0.0699208443271768,0.343247781242504,0.195783686739984,-0.393163203868062,-1.5169786252808,18,"CSNK1G2;CERS5;SPHK2;ACER3;SGMS2;COL4A3BP;SGMS1;KDSR"
"1263","Sphingolipid metabolism",0.0424028268551237,0.245330641090358,0.24133566466672,-0.324964912815537,-1.58353037127922,39,"CSNK1G2;GLA;CERS5;SPHK2;STS;ARSB;ARSA;ACER3;SGMS2;GBA2;COL4A3BP;SGMS1;KDSR;NEU1;GBA;GLB1;SUMF2"
"1264","Spliceosomal assembly",1.23670249919621e-09,5.19636885897382e-08,0.788186810800237,0.791490815302869,3.52476052881083,14,"SNRPB;SNRPG;SNRPD1;SNRPC;SRSF2;SNRPD3;SNRPA;SNRPE;SNRPA1;SNRPF;SNRPD2;SNRNP70;SNRPB2"
"1265","Spliceosome",2.67349343524018e-13,2.59863561905346e-11,0.932595211336209,0.356652185255166,3.53512776540395,117,"LSM4;SRSF3;SNRPB;SNRPG;SRSF7;RBM8A;SNRPD1;LSM5;SNRPC;HNRNPA3;DDX5;SRSF2;LSM2;SRSF9;MAGOH;HSPA8;CCDC12;PCBP1;SNRPD3;HNRNPU;SNRPA;SNRPE;SNRPA1;LSM3;SF3B4;LSM8;HNRNPM;RBMX;EIF4A3;PUF60;TRA2B;TXNL4A;ACIN1;RBM17;HNRNPK;SF3B6;SNRPF;WBP11;LSM7;DDX46;SNRPD2;MAGOHB;RBM25;SNRNP70;PPIH;SF3A2;SNRPB2;SF3B5;CWC15;PHF5A;SRSF1;HNRNPC;U2SURP;SNRNP40;PRPF40A;EFTUD2;HNRNPA1;SF3B2;PPIE;CDC5L;PRPF31;BCAS2;HSPA1A;DHX15;SRSF5;PQBP1;BUD31"
"1266","Splicing regulation through Sam68",0.941176470588235,0.994483985765125,0.0719888589250143,0.162438535366165,0.594889713602017,10,"CDK1;HRAS;KHDRBS1"
"1267","Sprouty regulation of FGF signaling",0.521557719054242,0.849185297461159,0.0590778670255582,-0.270073590440235,-0.958089528547635,14,"PTPN11;CBL;SRC;MKNK1;PPP2CB"
"1268","Sprouty regulation of tyrosine kinase signals",0.662634408602151,0.927398116323707,0.0463930692091625,-0.221846154914639,-0.828003640293082,16,"SOS1;CBL;RASA1;SRC"
"1269","Stabilization of mRNA by HuR",0.584992343032159,0.88037678677294,0.0582037468321969,-0.323104496242729,-0.89366531081987,7,"PRKCD;PRKCA;NUP214"
"1270","Starch and sucrose metabolism",0.111576011157601,0.453141571776553,0.156305745209616,-0.418814662820784,-1.41486222685141,12,"GAA;GYS1;HK1;PYGB;UXS1;GPI;PGM1"
"1271","Stathmin and breast cancer resistance to antimicrotubule agents",0.0189350082045252,0.137349462498496,0.352487857583619,0.420941822533355,1.78209930610558,13,"STMN1;CCNB1;TUBA1A;TUBA1C;HSPA5;CDK1"
"1272","Statin pathway",0.668740279937792,0.92841811785011,0.0526775565267555,-0.321725894629881,-0.839224928625227,6,"SQLE;DGAT1;LDLR;SOAT1;FDFT1"
"1273","Steroid biosynthesis",0.313218390804598,0.706982543640898,0.0867829847021861,-0.362967216214691,-1.15063103331427,10,"HSD17B4;SQLE;LSS;MSMO1;LIPA"
"1274","Steroid hormone biosynthesis",0.680635838150289,0.930925939984166,0.0484845241347884,-0.266818100730191,-0.81937876075308,9,"HSD17B12;STS;SRD5A1"
"1275","Steroid hormone, vitamin A, and vitamin D metabolism",0.446085672082718,0.797050134677209,0.0695983927823315,-0.347042194780426,-1.01446340268031,8,"POMC;STARD4;SRD5A1"
"1276","Stress fiber formation mediated by Rho-selective guanine exchange factor AKAP13",0.704510108864697,0.943228410215544,0.0502741104191427,-0.304042752096021,-0.793098290146465,6,"LPAR1"
"1277","Stress induction of HSP regulation",0.335483870967742,0.722542908793947,0.134994324950666,0.310788426021075,1.08264845126139,9,"HSPB1;CYCS;MAPKAPK3;FAS;MAPKAPK2"
"1278","Striated muscle contraction",0.00181922265512547,0.0238957354159724,0.45505986738723,0.595678613015914,2.18152102084083,10,"VIM;MYL9;TPM3;TPM4;ACTG1;ACTN4;TPM2;TPM1;ACTC1;ACTA2"
"1279","Sulfation biotransformation reaction",0.766386554621849,0.95581636310319,0.0499705697923575,-0.384830378144854,-0.76991630487146,3,"PAPSS2;PAPSS1"
"1280","Sulfide oxidation to sulfate",0.59478672985782,0.88580087041134,0.0791185127810028,0.553185989401577,0.939558139098108,2,"ETHE1;SQRDL"
"1281","Sulfur amino acid metabolism",0.719727891156463,0.944815825375171,0.0431660977234403,-0.215040948132756,-0.783998719763036,15,"MTR;CNDP2;MRI1;AHCY;MAT2A;MAT2B;CSAD;SQRDL;ETHE1;MTAP;GOT1;GCLM;ENOPH1;APIP"
"1282","Sulfur metabolism",0.677577741407529,0.928485288507685,0.0544364813405318,-0.369306135877839,-0.825886652066549,4,"PAPSS2;PAPSS1;CHST11"
"1283","Support of platelet aggregation by Eph kinases and ephrins",0.144963144963145,0.514248820818164,0.184700836860676,0.656023784901758,1.34733699295392,3,"ITGB1;RAP1B;FYN"
"1284","Synaptic proteins at the synaptic junction",0.18941504178273,0.565916251883648,0.170926246978281,0.437734385102806,1.26372503688614,6,"GUK1;SPTBN1;SPTAN1;NFASC;ADD1;DLG1"
"1285","Syndecan 1 pathway",0.00406056724353222,0.0419879931990779,0.407017918923954,0.34176430596651,1.92308221985672,24,"COL1A1;PPIB;COL1A2;COL6A1;COL3A1;COL5A1;BSG;COL6A2;COL12A1;SDCBP"
"1286","Syndecan 2 pathway",0.0347124891400268,0.214232424810756,0.321775918075361,0.270539159792263,1.52230364285748,24,"GNB2L1;HRAS;FN1;MMP2;RHOA;TRAPPC4;BAX;SDCBP;CAV2;SDC2;EZR;ITGB1;ITGA5"
"1287","Syndecan 3 pathway",0.481171548117155,0.827088962793598,0.0630625407965311,-0.288474617513583,-0.97454047328813,12,"POMC;SRC;NCSTN;APH1B"
"1288","Syndecan 4 pathway",0.00257553827450788,0.0307797934773154,0.431707695803346,0.387336039710816,2.13562158752701,23,"RAC1;THBS1;FN1;CXCL12;RHOA;FGF2;ACTN1;FZD7;SDCBP;FGFR1;ADAM12;ITGB1;GIPC1;ITGA5"
"1289","Systemic lupus erythematosus",0.000248409486730205,0.00436362688738119,0.49849310876659,0.457631038899655,2.52320111117516,23,"H2AFZ;SNRPB;H2AFV;H2AFX;SNRPD1;H3F3B;HIST1H4C;SNRPD3;H2AFY;ACTN4;ACTN1;C1S;C1R;HIST1H2AC;SSB"
"1290","T cell activation co-stimulatory signal",0.741407528641571,0.94988767729298,0.0502741104191427,-0.354194148515492,-0.792091414359236,4,"PTPN11;PIK3CA"
"1291","T cell receptor calcium pathway",0.187279151943463,0.565916251883648,0.195783686739984,0.279117909700672,1.24300089397834,14,"CALM3;FOSL1;FKBP1A;JUNB;FOS;JUN;CHP1"
"1292","T cell receptor downstream signaling",0.795053003533569,0.965989399293286,0.0850305083029918,0.163754045307443,0.729248885992328,14,"UBE2N;NFKBIA;IKBKB;RELA;PDPK1;BCL10;UBE2V1;TAB2;NFKB1;RIPK2;MAP3K7;PTEN;MALT1;CHUK"
